"URL","Size","# of Outlinks","Content-Type"
"https://www.latimes.com/b2bpublishing/story/2023-12-14/whos-the-mysterious-crypto-whale-behind-the-424-million-bitcoin-haul","265515 Byte","185","text/html"
"https://www.latimes.com/topic/midterm-election-2022","382526 Byte","220","text/html"
"https://www.latimes.com/vegasguide/story/2022-03-09/the-fremont-street-experiences-huge-video-board-receives-a-serious-upgrade","260291 Byte","182","text/html"
"https://www.latimes.com/california/story/2024-01-31/to-prevent-opioid-overdoses-california-bill-would-require-naloxone-in-workplace-first-aid-kits","347651 Byte","228","text/html"
"https://www.latimes.com/vegasguide/story/2022-10-19/a-classic-arrives-peter-luger-steakhouse-debuts-in-las-vegas","264455 Byte","183","text/html"
"https://www.latimes.com/sports/sparks/story/2023-08-31/la-sparks-seattle-storm-wnba-game-recap","308117 Byte","210","text/html"
"https://www.latimes.com/delos/story/2024-01-22/vietnam-pachucos-yugomex-cultural-appropriation","349533 Byte","204","text/html"
"https://www.latimes.com/business/story/2024-02-05/snap-is-cutting-10-percent-of-staff-as-social-media-copes-with-ad-slump","311438 Byte","205","text/html"
"https://www.latimes.com/favicon-32x32.png","483 Byte","0","image/png"
"https://www.latimes.com/entertainment-arts/books/story/2024-02-12/ed-zwick-book-harvey-weinstein-julia-roberts-matthew-broderick","317954 Byte","203","text/html"
"https://www.latimes.com/entertainment-arts","627166 Byte","327","text/html"
"https://www.latimes.com/lifestyle/story/2024-01-31/meta-tiktok-and-other-social-media-ceos-testify-in-heated-senate-hearing-on-child-exploitation","320332 Byte","208","text/html"
"https://www.latimes.com/delos/story/2024-01-16/coachella-2024-peso-pluma-ice-spice-carin-leon","320977 Byte","208","text/html"
"https://www.latimes.com/entertainment-arts/business/story/2022-11-02/paramount-cbs-moonves-pay-million-ny-ag-settlement","347089 Byte","215","text/html"
"https://www.latimes.com/vegasguide/story/2022-10-19/visit-omega-mart-the-no-1-shopping-destination-in-the-worlds","256442 Byte","182","text/html"
"https://www.latimes.com/science/story/2024-02-13/behind-the-times-washington-tries-to-catch-up-with-ais-use-in-healthcare","324908 Byte","222","text/html"
"https://www.latimes.com/vegasguide/story/2023-10-19/encore-theater-wynn-las-vegas-spectacular-venue-shines-brightly-this-fall","265510 Byte","183","text/html"
"https://www.latimes.com/topic/sofi-stadium","412491 Byte","220","text/html"
"https://www.latimes.com/b2bpublishing/story/2023-11-08/get-more-with-the-lg-refrigerator-bogo-savings-event","284553 Byte","195","text/html"
"https://www.latimes.com/opinion/story/2021-11-30/getting-mentally-ill-loved-ones-help-system-is-broken","313031 Byte","203","text/html"
"https://www.latimes.com/sports/highschool/story/2024-02-18/girls-basketball-southern-section-la-city-playoffs-update","310508 Byte","206","text/html"
"https://www.latimes.com/california/story/2024-02-01/2024-california-election-senate-district-23-legislative-primary-voter-guide","404233 Byte","234","text/html"
"https://www.latimes.com/entertainment-arts/tv/story/2021-05-12/dakota-johnson-ellen-degeneres-reactions","350258 Byte","236","text/html"
"https://www.latimes.com/opinion/story/2024-02-15/biden-trump-robert-hur-ageism-elderly","323301 Byte","215","text/html"
"https://www.latimes.com/world-nation/story/2024-02-08/ukraines-zelensky-tells-top-general-its-time-for-someone-new-to-lead-the-army","309874 Byte","204","text/html"
"https://www.latimes.com/opinion/story/2024-02-12/piano-lessons-adult-learning-creativity-children-parents","335212 Byte","208","text/html"
"https://www.latimes.com/entertainment-arts/movies/story/2022-01-20/dakota-johnson-sundance-am-i-okay-cha-cha-real-smooth","352437 Byte","205","text/html"
"https://www.latimes.com/california/story/2024-02-01/2024-california-election-la-city-mobility-measure-hla-voter-guide","402136 Byte","231","text/html"
"https://www.latimes.com/sports/highschool/story/2024-02-11/southland-high-school-softball-season-preview-garden-grove-pacifica","324589 Byte","192","text/html"
"https://www.latimes.com/opinion/letters-to-the-editor/story/2024-02-18/repair-coastal-rail-between-la-and-san-diego","308004 Byte","202","text/html"
"https://www.latimes.com/specialsupplements/story/2023-11-14/5-entertaining-tips-for-your-holiday-parties","263444 Byte","188","text/html"
"https://www.latimes.com/vegasguide/story/2023-04-13/resorts-world-theatre-the-hits-keep-coming-at-vegas-newest-venue","266559 Byte","184","text/html"
"https://www.latimes.com/lifestyle/story/2024-02-06/la-moms-group-parenting-advice-facebook-atwater-village","349899 Byte","199","text/html"
"https://www.latimes.com/topic/frieze-la","380785 Byte","210","text/html"
"https://www.latimes.com/business/hollywood/la-fi-ct-cbs-leslie-moonves-culture-20181209-story.html","332828 Byte","206","text/html"
"https://www.latimes.com/vegasguide/story/2023-04-13/rediscover-a-sahara-las-vegas-thats-better-than-ever","269720 Byte","185","text/html"
"https://www.latimes.com/delos/story/2024-01-31/ocatvio-solis-quixote-nuevo-seattle-rep-el-paso","339906 Byte","197","text/html"
"https://www.latimes.com/lifestyle/story/2023-11-20/building-home-on-a-steep-hill-and-constrained-lot-in-los-angeles","400418 Byte","213","text/html"
"https://www.latimes.com/food/list/best-hot-pot-restaurants-los-angeles-san-gabriel-valley","437848 Byte","214","text/html"
"https://www.latimes.com/entertainment-arts/books/story/2021-05-27/how-to-watch-author-charles-yu-and-film-critic-justin-chang-take-on-hollywoods-caste-system","307422 Byte","214","text/html"
"https://www.latimes.com/sports/angels","314606 Byte","188","text/html"
"https://www.latimes.com/lifestyle/story/2023-08-11/sunday-funday-in-los-angeles-with-queer-eyes-bobby-berk","339863 Byte","226","text/html"
"https://www.latimes.com/delos/story/2024-01-17/peso-plumas-in-chile-stirs-controversy","346341 Byte","212","text/html"
"https://www.latimes.com/california/story/2023-11-08/l-a-city-council-approves-1-8-million-settlement-for-lapd-officer-who-claims-harassment-by-garcetti-advisor","324713 Byte","211","text/html"
"https://www.latimes.com/vegasguide/story/2022-06-09/pool-day-six-sensational-pool-scenes-in-las-vegas","285473 Byte","193","text/html"
"https://www.latimes.com/topic/newsom-recall","387391 Byte","211","text/html"
"https://www.latimes.com/lifestyle/story/2024-02-07/forma-pilates-la-core-workout-kendall-jenner-haley-bieber-exclusive-liana-levi","307696 Byte","200","text/html"
"https://www.latimes.com/vegasguide/story/2022-03-08/the-humble-happy-hour-refined","268920 Byte","187","text/html"
"https://www.latimes.com/specialsupplements/story/2023-11-27/vinfasts-vf-8-is-sleek-luxurious-and-ready-to-come-home-with-you-for-the-holidays","263271 Byte","181","text/html"
"https://www.latimes.com/opinion/7xybywrnvki-123","236452 Byte","178","text/html"
"https://www.latimes.com/sports/highschool/story/2024-02-15/wednesdays-high-school-basketball-scores","320776 Byte","198","text/html"
"https://www.latimes.com/california/story/2024-02-01/2024-california-election-congressional-district-22-valadao-primary-voter-guide","395393 Byte","222","text/html"
"https://www.latimes.com/entertainment-arts/movies/story/2024-02-13/madame-web-review-dakota-johnson-sydney-sweeney-sony-marvel","323502 Byte","212","text/html"
"https://www.latimes.com/opinion/story/2024-02-13/los-angeles-rent-increases-evictions-homelessness","333978 Byte","223","text/html"
"https://www.latimes.com/lifestyle/story/2023-12-27/photographing-every-native-plant-in-los-angeles-county","425230 Byte","235","text/html"
"https://www.latimes.com/opinion/story/2024-02-13/colleges-testing-act-sat-dartmouth","338792 Byte","230","text/html"
"https://www.latimes.com/entertainment-arts/tv/story/2024-01-28/snl-recap-dakota-johnson-justin-timberlake","348349 Byte","225","text/html"
"https://www.latimes.com/politics/story/2023-11-19/2024-california-senate-election-ballot-four-times","340975 Byte","223","text/html"
"https://www.latimes.com/sports/highschool/story/2024-02-10/city-southern-section-open-division-basketball-playoffs","307483 Byte","204","text/html"
"https://www.latimes.com/opinion/letters-to-the-editor/story/2024-02-13/cyclists-arent-safe-near-drivers-learned-that-the-hard-way","312521 Byte","202","text/html"
"https://www.latimes.com/b2bpublishing/story/2023-12-01/shop-the-sams-club-december-doorbusters-sale","282114 Byte","194","text/html"
"https://www.latimes.com/brandpublishing/las-vegas-guide/story/2021-09-29/the-worlds-largest-sportsbook-and-so-much-more-at-circa-las-vegas","256483 Byte","182","text/html"
"https://www.latimes.com/science/story/2024-02-13/what-is-alaskapox-the-disease-has-claimed-its-first-fatality","327464 Byte","218","text/html"
"https://www.latimes.com/topic/fashion","382544 Byte","220","text/html"
"https://www.latimes.com/brandpublishing/las-vegas-guide/story/2021-09-29/celebrating-100-plus-years-of-a-vegas-original-golden-gate-hotel-and-casino","261609 Byte","181","text/html"
"https://www.latimes.com/people/meg-james","281773 Byte","198","text/html"
"https://www.latimes.com/opinion/story/2022-02-23/bob-marley-biopic-film-kingsley-ben-adir","348091 Byte","220","text/html"
"https://www.latimes.com/lifestyle/story/2023-11-02/adu-rental-helps-actors-move-from-starter-home","406841 Byte","232","text/html"
"https://www.latimes.com/california/story/2024-02-05/9th-oldest-person-in-the-world-pearl-berg-dies-at-114","322610 Byte","210","text/html"
"https://www.latimes.com/entertainment-arts/books/story/2021-07-29/rodrigo-garcia-farewell-to-gabo-and-mercedes-book-club","331021 Byte","220","text/html"
"https://www.latimes.com/business/story/2023-08-23/john-warnock-1940-2023-revolutionized-desktop-publishing-by-inventing-the-pdf","344813 Byte","220","text/html"
"https://www.latimes.com/entertainment-arts/story/2023-05-23/modernist-designer-paul-mccobb-is-having-a-moment-now-you-can-tour-a-house-full-of-his-work","380954 Byte","221","text/html"
"https://www.latimes.com/entertainment-arts/movies/story/2024-02-14/bob-marley-one-love-review-kingsley-ben-adir-lashana-lynch","318661 Byte","208","text/html"
"https://www.latimes.com/people/summer-lin","282530 Byte","196","text/html"
"https://www.latimes.com/topic/video-latest","343105 Byte","197","text/html"
"https://www.latimes.com/vegasguide/story/2022-10-19/sky-high-sips-ghostbar-returns-to-the-top-of-the-palms-casino","266962 Byte","183","text/html"
"https://www.latimes.com/sports/story/2024-02-06/stanley-wilson-jr-death-lawsuit-los-angeles-county-sheriffs-jail-hospital-mental-illness","428487 Byte","233","text/html"
"https://www.latimes.com/vegasguide/story/2022-10-19/forget-the-food-court-and-kiss-the-cafeteria-goodbye-arias-proper-eats-has-elevated-the-concept","270878 Byte","185","text/html"
"https://www.latimes.com/opinion/kr-ufoqxysm-123","236396 Byte","177","text/html"
"https://www.latimes.com/seniorresources/story/2023-10-06/more-from-your-plan-for-almost-40-years-brand-new-day-has-helped","264257 Byte","181","text/html"
"https://www.latimes.com/sports/highschool/story/2024-02-10/prep-basketball-roundup-miye-kodama-louisville","307466 Byte","205","text/html"
"https://www.latimes.com/california/story/2024-02-01/2024-california-election-la-city-council-district-6-primary-voter-guide","381873 Byte","223","text/html"
"https://www.latimes.com/entertainment-arts/awards/story/2024-02-15/welcome-to-the-oscar-club-casting-directors-what-is-it-you-do","316437 Byte","206","text/html"
"https://www.latimes.com/opinion/story/2024-02-13/supreme-court-immunity-ballot-disqualification-donald-trump-2024-election","338831 Byte","212","text/html"
"https://www.latimes.com/lifestyle/story/2023-10-17/watts-lawn-garden-inspiring-native-plants-roses-food","436468 Byte","236","text/html"
"https://www.latimes.com/opinion/story/2021-10-20/op-ed-explained","297939 Byte","207","text/html"
"https://www.latimes.com/entertainment-arts/tv/story/2024-01-12/devery-jacobs-marvel-native-american-characters-grace-randolph","360095 Byte","228","text/html"
"https://www.latimes.com/california/story/2024-02-01/2024-california-election-district-four-la-county-supervisor-hahn-villanueva-cruikshank-primary-voter-guide","427358 Byte","247","text/html"
"https://www.latimes.com/california/story/2024-02-16/ken-williams-road-rage-lawsuit-orange-county-board-of-education-trustee-reelection","347745 Byte","217","text/html"
"https://www.latimes.com/about/studios/vqsb9x73wnu-123","235257 Byte","176","text/html"
"https://www.latimes.com/seniorresources/story/2023-10-06/step-to-it-fitness-can-be-hard-to-attain-senior-health-programs-help","260738 Byte","181","text/html"
"https://www.latimes.com/california/newsletter/2024-02-01/california-politics-proposition-1-newsom-mental-health-ca-politics","320739 Byte","218","text/html"
"https://www.latimes.com/vegasguide/story/2023-10-19/open-all-night-ease-your-after-hours-hunger-in-las-vegas","270975 Byte","187","text/html"
"https://www.latimes.com/topic/animals-pets/","403454 Byte","226","text/html"
"https://www.latimes.com/vegasguide/story/2023-10-19/famous-food-and-fast","270106 Byte","187","text/html"
"https://www.latimes.com/california/story/2024-02-05/storm-battered-southern-california-faces-two-more-days-of-rain","337102 Byte","219","text/html"
"https://www.latimes.com/entertainment-arts/business/newsletter/2023-03-20/lets-face-it-superhero-movies-have-a-quality-problem-the-wide-shot","325267 Byte","223","text/html"
"https://www.latimes.com/lifestyle/story/2024-01-09/how-la-homeowners-financed-designed-built-adus-california-housing-crisis","443860 Byte","249","text/html"
"https://www.latimes.com/local/obituaries/archives/la-me-nat-king-cole-19650216-story.html","313801 Byte","204","text/html"
"https://www.latimes.com/entertainment-arts/movies/story/2023-08-10/robbie-robertson-martin-scorsese-killers-of-the-flower-moon-appreciation","324490 Byte","212","text/html"
"https://www.latimes.com/lifestyle/story/2023-09-18/multigeneration-living-courtesy-of-prefab-adu-la","416350 Byte","234","text/html"
"https://www.latimes.com/entertainment-arts/tv/story/2024-02-15/the-vince-staples-show-netflix","345558 Byte","205","text/html"
"https://www.latimes.com/environment/story/2024-01-11/newsom-cuts-2-9-billion-from-california-climate-programs","361265 Byte","209","text/html"
"https://www.latimes.com/vegasguide/story/2023-10-19/the-legend-continues-the-legend-continues-cirque-du-soleil-turns-30-with-its-signature-grace","266555 Byte","182","text/html"
"https://www.latimes.com/topic/sunday-funday","334964 Byte","194","text/html"
"https://www.latimes.com/vegasguide/story/2023-10-19/international-import-lpm-brings-its-joie-de-vivre-and-modern-cuisine-to-hip-cosmopolitan-of-las-vegas","267597 Byte","184","text/html"
"https://www.latimes.com/science/0000018d-60e0-df35-abdf-e9f942540000-123","243738 Byte","176","text/html"
"https://www.latimes.com/b2bpublishing/business-announcements/story/2023-06-26/the-art-of-recognizing-and-investing-in-talent-a-deep-dive-into-the-vision-of-kenneth-w-welch-jr","292638 Byte","187","text/html"
